NAME,SENID,TIME,V,AVGV,MAXV,MAXT,MINV,MINT,S,AVGS,MAXS,MINS,SPAN
入库流量,1108174,2020-01-08 19:00:00,1315.826,1315.826,1315.826,2020/1/8 19:00:00,1315.826,2020/1/8 19:00:00,2,2,2,2,1
入库流量,1108174,2020-01-08 20:00:00,1049.613,1049.613,1049.613,2020/1/8 20:00:00,1049.613,2020/1/8 20:00:00,2,2,2,2,1
入库流量,1108174,2020-01-08 21:00:00,1076.695,1076.695,1076.695,2020/1/8 21:00:00,1076.695,2020/1/8 21:00:00,2,2,2,2,1
入库流量,1108174,2020-01-08 22:00:00,826.704,826.704,826.704,2020/1/8 22:00:00,826.704,2020/1/8 22:00:00,2,2,2,2,1
入库流量,1108174,2020-01-08 23:00:00,1049.074,1049.074,1049.074,2020/1/8 23:00:00,1049.074,2020/1/8 23:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 00:00:00,602.901,602.901,602.901,2020/1/9,602.901,2020/1/9,2,2,2,2,1
入库流量,1108174,2020-01-09 01:00:00,159.184,159.184,159.184,2020/1/9 1:00:00,159.184,2020/1/9 1:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 02:00:00,159.244,159.244,159.244,2020/1/9 2:00:00,159.244,2020/1/9 2:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 03:00:00,381.858,381.858,381.858,2020/1/9 3:00:00,381.858,2020/1/9 3:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 04:00:00,604.156,604.156,604.156,2020/1/9 4:00:00,604.156,2020/1/9 4:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 05:00:00,83.232,83.232,83.232,2020/1/9 5:00:00,83.232,2020/1/9 5:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 06:00:00,83.232,83.232,83.232,2020/1/9 6:00:00,83.232,2020/1/9 6:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 07:00:00,83.232,83.232,83.232,2020/1/9 7:00:00,83.232,2020/1/9 7:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 08:00:00,1045.479,1045.479,1045.479,2020/1/9 8:00:00,1045.479,2020/1/9 8:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 09:00:00,600.913,600.913,600.913,2020/1/9 9:00:00,600.913,2020/1/9 9:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 10:00:00,156.605,156.605,156.605,2020/1/9 10:00:00,156.605,2020/1/9 10:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 11:00:00,378.991,378.991,378.991,2020/1/9 11:00:00,378.991,2020/1/9 11:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 12:00:00,156.813,156.813,156.813,2020/1/9 12:00:00,156.813,2020/1/9 12:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 13:00:00,601.715,601.715,601.715,2020/1/9 13:00:00,601.715,2020/1/9 13:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 14:00:00,379.509,379.509,379.509,2020/1/9 14:00:00,379.509,2020/1/9 14:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 15:00:00,157.036,157.036,157.036,2020/1/9 15:00:00,157.036,2020/1/9 15:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 16:00:00,379.192,379.192,379.192,2020/1/9 16:00:00,379.192,2020/1/9 16:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 17:00:00,379.353,379.353,379.353,2020/1/9 17:00:00,379.353,2020/1/9 17:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 18:00:00,601.934,601.934,601.934,2020/1/9 18:00:00,601.934,2020/1/9 18:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 19:00:00,1045.503,1045.503,1045.503,2020/1/9 19:00:00,1045.503,2020/1/9 19:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 20:00:00,851.191,851.191,851.191,2020/1/9 20:00:00,851.191,2020/1/9 20:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 21:00:00,1267.689,1267.689,1267.689,2020/1/9 21:00:00,1267.689,2020/1/9 21:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 22:00:00,1850.551,1850.551,1850.551,2020/1/9 22:00:00,1850.551,2020/1/9 22:00:00,2,2,2,2,1
入库流量,1108174,2020-01-09 23:00:00,877.896,877.896,877.896,2020/1/9 23:00:00,877.896,2020/1/9 23:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 00:00:00,876.516,876.516,876.516,2020/1/10,876.516,2020/1/10,2,2,2,2,1
入库流量,1108174,2020-01-10 01:00:00,1088.008,1088.008,1088.008,2020/1/10 1:00:00,1088.008,2020/1/10 1:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 02:00:00,638.423,638.423,638.423,2020/1/10 2:00:00,638.423,2020/1/10 2:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 03:00:00,638.576,638.576,638.576,2020/1/10 3:00:00,638.576,2020/1/10 3:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 04:00:00,388.634,388.634,388.634,2020/1/10 4:00:00,388.634,2020/1/10 4:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 05:00:00,638.448,638.448,638.448,2020/1/10 5:00:00,638.448,2020/1/10 5:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 06:00:00,138.38,138.38,138.38,2020/1/10 6:00:00,138.38,2020/1/10 6:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 07:00:00,387.991,387.991,387.991,2020/1/10 7:00:00,387.991,2020/1/10 7:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 08:00:00,638.521,638.521,638.521,2020/1/10 8:00:00,638.521,2020/1/10 8:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 09:00:00,138.586,138.586,138.586,2020/1/10 9:00:00,138.586,2020/1/10 9:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 10:00:00,338.887,338.887,338.887,2020/1/10 10:00:00,338.887,2020/1/10 10:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 11:00:00,338.887,338.887,338.887,2020/1/10 11:00:00,338.887,2020/1/10 11:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 12:00:00,338.887,338.887,338.887,2020/1/10 12:00:00,338.887,2020/1/10 12:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 13:00:00,676.65,676.65,676.65,2020/1/10 13:00:00,676.65,2020/1/10 13:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 14:00:00,177.042,177.042,177.042,2020/1/10 14:00:00,177.042,2020/1/10 14:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 15:00:00,454.996,454.996,454.996,2020/1/10 15:00:00,454.996,2020/1/10 15:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 16:00:00,455.262,455.262,455.262,2020/1/10 16:00:00,455.262,2020/1/10 16:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 17:00:00,11.166,11.166,11.166,2020/1/10 17:00:00,11.166,2020/1/10 17:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 18:00:00,899.766,899.766,899.766,2020/1/10 18:00:00,899.766,2020/1/10 18:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 19:00:00,719.039,719.039,719.039,2020/1/10 19:00:00,719.039,2020/1/10 19:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 20:00:00,764.858,764.858,764.858,2020/1/10 20:00:00,764.858,2020/1/10 20:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 21:00:00,872.526,872.526,872.526,2020/1/10 21:00:00,872.526,2020/1/10 21:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 22:00:00,640.346,640.346,640.346,2020/1/10 22:00:00,640.346,2020/1/10 22:00:00,2,2,2,2,1
入库流量,1108174,2020-01-10 23:00:00,640.804,640.804,640.804,2020/1/10 23:00:00,640.804,2020/1/10 23:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 00:00:00,862.553,862.553,862.553,2020/1/11,862.553,2020/1/11,2,2,2,2,1
入库流量,1108174,2020-01-11 01:00:00,640.331,640.331,640.331,2020/1/11 1:00:00,640.331,2020/1/11 1:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 02:00:00,640.388,640.388,640.388,2020/1/11 2:00:00,640.388,2020/1/11 2:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 03:00:00,417.79,417.79,417.79,2020/1/11 3:00:00,417.79,2020/1/11 3:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 04:00:00,194.951,194.951,194.951,2020/1/11 4:00:00,194.951,2020/1/11 4:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 05:00:00,260.44,260.44,260.44,2020/1/11 5:00:00,260.44,2020/1/11 5:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 06:00:00,260.44,260.44,260.44,2020/1/11 6:00:00,260.44,2020/1/11 6:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 07:00:00,260.44,260.44,260.44,2020/1/11 7:00:00,260.44,2020/1/11 7:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 08:00:00,639.548,639.548,639.548,2020/1/11 8:00:00,639.548,2020/1/11 8:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 09:00:00,195.477,195.477,195.477,2020/1/11 9:00:00,195.477,2020/1/11 9:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 10:00:00,358.157,358.157,358.157,2020/1/11 10:00:00,358.157,2020/1/11 10:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 11:00:00,358.157,358.157,358.157,2020/1/11 11:00:00,358.157,2020/1/11 11:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 12:00:00,358.157,358.157,358.157,2020/1/11 12:00:00,358.157,2020/1/11 12:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 13:00:00,677.279,677.279,677.279,2020/1/11 13:00:00,677.279,2020/1/11 13:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 14:00:00,454.337,454.337,454.337,2020/1/11 14:00:00,454.337,2020/1/11 14:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 15:00:00,9.738,9.738,9.738,2020/1/11 15:00:00,9.738,2020/1/11 15:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 16:00:00,898.467,898.467,898.467,2020/1/11 16:00:00,898.467,2020/1/11 16:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 17:00:00,454.197,454.197,454.197,2020/1/11 17:00:00,454.197,2020/1/11 17:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 18:00:00,455.217,455.217,455.217,2020/1/11 18:00:00,455.217,2020/1/11 18:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 19:00:00,901.366,901.366,901.366,2020/1/11 19:00:00,901.366,2020/1/11 19:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 20:00:00,1123.62,1123.62,1123.62,2020/1/11 20:00:00,1123.62,2020/1/11 20:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 21:00:00,1097.148,1097.148,1097.148,2020/1/11 21:00:00,1097.148,2020/1/11 21:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 22:00:00,893.819,893.819,893.819,2020/1/11 22:00:00,893.819,2020/1/11 22:00:00,2,2,2,2,1
入库流量,1108174,2020-01-11 23:00:00,1310.12,1310.12,1310.12,2020/1/11 23:00:00,1310.12,2020/1/11 23:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 00:00:00,420.882,420.882,420.882,2020/1/12,420.882,2020/1/12,2,2,2,2,1
入库流量,1108174,2020-01-12 01:00:00,1087.653,1087.653,1087.653,2020/1/12 1:00:00,1087.653,2020/1/12 1:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 02:00:00,643.028,643.028,643.028,2020/1/12 2:00:00,643.028,2020/1/12 2:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 03:00:00,419.756,419.756,419.756,2020/1/12 3:00:00,419.756,2020/1/12 3:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 04:00:00,197.56,197.56,197.56,2020/1/12 4:00:00,197.56,2020/1/12 4:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 05:00:00,169.997,169.997,169.997,2020/1/12 5:00:00,169.997,2020/1/12 5:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 06:00:00,419.454,419.454,419.454,2020/1/12 6:00:00,419.454,2020/1/12 6:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 07:00:00,270.278,270.278,270.278,2020/1/12 7:00:00,270.278,2020/1/12 7:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 08:00:00,270.278,270.278,270.278,2020/1/12 8:00:00,270.278,2020/1/12 8:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 09:00:00,270.278,270.278,270.278,2020/1/12 9:00:00,270.278,2020/1/12 9:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 10:00:00,640.648,640.648,640.648,2020/1/12 10:00:00,640.648,2020/1/12 10:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 11:00:00,481.965,481.965,481.965,2020/1/12 11:00:00,481.965,2020/1/12 11:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 12:00:00,460.022,460.022,460.022,2020/1/12 12:00:00,460.022,2020/1/12 12:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 13:00:00,459.688,459.688,459.688,2020/1/12 13:00:00,459.688,2020/1/12 13:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 14:00:00,432.298,432.298,432.298,2020/1/12 14:00:00,432.298,2020/1/12 14:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 15:00:00,460.054,460.054,460.054,2020/1/12 15:00:00,460.054,2020/1/12 15:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 16:00:00,15.621,15.621,15.621,2020/1/12 16:00:00,15.621,2020/1/12 16:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 17:00:00,459.781,459.781,459.781,2020/1/12 17:00:00,459.781,2020/1/12 17:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 18:00:00,682.802,682.802,682.802,2020/1/12 18:00:00,682.802,2020/1/12 18:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 19:00:00,683.817,683.817,683.817,2020/1/12 19:00:00,683.817,2020/1/12 19:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 20:00:00,906.486,906.486,906.486,2020/1/12 20:00:00,906.486,2020/1/12 20:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 21:00:00,655.063,655.063,655.063,2020/1/12 21:00:00,655.063,2020/1/12 21:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 22:00:00,646.609,646.609,646.609,2020/1/12 22:00:00,646.609,2020/1/12 22:00:00,2,2,2,2,1
入库流量,1108174,2020-01-12 23:00:00,868.676,868.676,868.676,2020/1/12 23:00:00,868.676,2020/1/12 23:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 00:00:00,868.99,868.99,868.99,2020/1/13,868.99,2020/1/13,2,2,2,2,1
入库流量,1108174,2020-01-13 01:00:00,584.665,584.665,584.665,2020/1/13 1:00:00,584.665,2020/1/13 1:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 02:00:00,153.846,153.846,153.846,2020/1/13 2:00:00,153.846,2020/1/13 2:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 03:00:00,375.817,375.817,375.817,2020/1/13 3:00:00,375.817,2020/1/13 3:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 04:00:00,154.151,154.151,154.151,2020/1/13 4:00:00,154.151,2020/1/13 4:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 05:00:00,154.151,154.151,154.151,2020/1/13 5:00:00,154.151,2020/1/13 5:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 06:00:00,154.151,154.151,154.151,2020/1/13 6:00:00,154.151,2020/1/13 6:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 07:00:00,598.554,598.554,598.554,2020/1/13 7:00:00,598.554,2020/1/13 7:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 08:00:00,153.941,153.941,153.941,2020/1/13 8:00:00,153.941,2020/1/13 8:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 09:00:00,153.301,153.301,153.301,2020/1/13 9:00:00,153.301,2020/1/13 9:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 10:00:00,375.733,375.733,375.733,2020/1/13 10:00:00,375.733,2020/1/13 10:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 11:00:00,375.586,375.586,375.586,2020/1/13 11:00:00,375.586,2020/1/13 11:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 12:00:00,153.362,153.362,153.362,2020/1/13 12:00:00,153.362,2020/1/13 12:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 13:00:00,376.127,376.127,376.127,2020/1/13 13:00:00,376.127,2020/1/13 13:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 14:00:00,376.522,376.522,376.522,2020/1/13 14:00:00,376.522,2020/1/13 14:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 15:00:00,376.36,376.36,376.36,2020/1/13 15:00:00,376.36,2020/1/13 15:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 16:00:00,376.309,376.309,376.309,2020/1/13 16:00:00,376.309,2020/1/13 16:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 17:00:00,153.949,153.949,153.949,2020/1/13 17:00:00,153.949,2020/1/13 17:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 18:00:00,1043.063,1043.063,1043.063,2020/1/13 18:00:00,1043.063,2020/1/13 18:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 19:00:00,820.908,820.908,820.908,2020/1/13 19:00:00,820.908,2020/1/13 19:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 20:00:00,1042.971,1042.971,1042.971,2020/1/13 20:00:00,1042.971,2020/1/13 20:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 21:00:00,1070.587,1070.587,1070.587,2020/1/13 21:00:00,1070.587,2020/1/13 21:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 22:00:00,820.797,820.797,820.797,2020/1/13 22:00:00,820.797,2020/1/13 22:00:00,2,2,2,2,1
入库流量,1108174,2020-01-13 23:00:00,1265.41,1265.41,1265.41,2020/1/13 23:00:00,1265.41,2020/1/13 23:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 00:00:00,598.523,598.523,598.523,2020/1/14,598.523,2020/1/14,2,2,2,2,1
入库流量,1108174,2020-01-14 01:00:00,848.699,848.699,848.699,2020/1/14 1:00:00,848.699,2020/1/14 1:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 02:00:00,376.524,376.524,376.524,2020/1/14 2:00:00,376.524,2020/1/14 2:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 03:00:00,376.524,376.524,376.524,2020/1/14 3:00:00,376.524,2020/1/14 3:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 04:00:00,376.524,376.524,376.524,2020/1/14 4:00:00,376.524,2020/1/14 4:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 05:00:00,376.312,376.312,376.312,2020/1/14 5:00:00,376.312,2020/1/14 5:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 06:00:00,376.451,376.451,376.451,2020/1/14 6:00:00,376.451,2020/1/14 6:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 07:00:00,820.279,820.279,820.279,2020/1/14 7:00:00,820.279,2020/1/14 7:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 08:00:00,375.681,375.681,375.681,2020/1/14 8:00:00,375.681,2020/1/14 8:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 09:00:00,153.038,153.038,153.038,2020/1/14 9:00:00,153.038,2020/1/14 9:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 10:00:00,597.329,597.329,597.329,2020/1/14 10:00:00,597.329,2020/1/14 10:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 11:00:00,597.287,597.287,597.287,2020/1/14 11:00:00,597.287,2020/1/14 11:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 12:00:00,375.303,375.303,375.303,2020/1/14 12:00:00,375.303,2020/1/14 12:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 13:00:00,374.997,374.997,374.997,2020/1/14 13:00:00,374.997,2020/1/14 13:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 14:00:00,597.276,597.276,597.276,2020/1/14 14:00:00,597.276,2020/1/14 14:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 15:00:00,375.038,375.038,375.038,2020/1/14 15:00:00,375.038,2020/1/14 15:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 16:00:00,227.117,227.117,227.117,2020/1/14 16:00:00,227.117,2020/1/14 16:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 17:00:00,227.117,227.117,227.117,2020/1/14 17:00:00,227.117,2020/1/14 17:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 18:00:00,227.117,227.117,227.117,2020/1/14 18:00:00,227.117,2020/1/14 18:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 19:00:00,819.686,819.686,819.686,2020/1/14 19:00:00,819.686,2020/1/14 19:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 20:00:00,1042.21,1042.21,1042.21,2020/1/14 20:00:00,1042.21,2020/1/14 20:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 21:00:00,847.145,847.145,847.145,2020/1/14 21:00:00,847.145,2020/1/14 21:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 22:00:00,819.596,819.596,819.596,2020/1/14 22:00:00,819.596,2020/1/14 22:00:00,2,2,2,2,1
入库流量,1108174,2020-01-14 23:00:00,597.818,597.818,597.818,2020/1/14 23:00:00,597.818,2020/1/14 23:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 00:00:00,1069.935,1069.935,1069.935,2020/1/15,1069.935,2020/1/15,2,2,2,2,1
入库流量,1108174,2020-01-15 01:00:00,875.339,875.339,875.339,2020/1/15 1:00:00,875.339,2020/1/15 1:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 02:00:00,125.115,125.115,125.115,2020/1/15 2:00:00,125.115,2020/1/15 2:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 03:00:00,125.115,125.115,125.115,2020/1/15 3:00:00,125.115,2020/1/15 3:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 04:00:00,125.115,125.115,125.115,2020/1/15 4:00:00,125.115,2020/1/15 4:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 05:00:00,625.484,625.484,625.484,2020/1/15 5:00:00,625.484,2020/1/15 5:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 06:00:00,625.361,625.361,625.361,2020/1/15 6:00:00,625.361,2020/1/15 6:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 07:00:00,125.134,125.134,125.134,2020/1/15 7:00:00,125.134,2020/1/15 7:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 08:00:00,374.955,374.955,374.955,2020/1/15 8:00:00,374.955,2020/1/15 8:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 09:00:00,143.152,143.152,143.152,2020/1/15 9:00:00,143.152,2020/1/15 9:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 10:00:00,143.152,143.152,143.152,2020/1/15 10:00:00,143.152,2020/1/15 10:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 11:00:00,143.152,143.152,143.152,2020/1/15 11:00:00,143.152,2020/1/15 11:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 12:00:00,154.057,154.057,154.057,2020/1/15 12:00:00,154.057,2020/1/15 12:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 13:00:00,143.806,143.806,143.806,2020/1/15 13:00:00,143.806,2020/1/15 13:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 14:00:00,143.806,143.806,143.806,2020/1/15 14:00:00,143.806,2020/1/15 14:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 15:00:00,143.806,143.806,143.806,2020/1/15 15:00:00,143.806,2020/1/15 15:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 16:00:00,153.384,153.384,153.384,2020/1/15 16:00:00,153.384,2020/1/15 16:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 17:00:00,152.877,152.877,152.877,2020/1/15 17:00:00,152.877,2020/1/15 17:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 18:00:00,819.867,819.867,819.867,2020/1/15 18:00:00,819.867,2020/1/15 18:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 19:00:00,625.045,625.045,625.045,2020/1/15 19:00:00,625.045,2020/1/15 19:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 20:00:00,375.3,375.3,375.3,2020/1/15 20:00:00,375.3,2020/1/15 20:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 21:00:00,597.663,597.663,597.663,2020/1/15 21:00:00,597.663,2020/1/15 21:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 22:00:00,1316.979,1316.979,1316.979,2020/1/15 22:00:00,1316.979,2020/1/15 22:00:00,2,2,2,2,1
入库流量,1108174,2020-01-15 23:00:00,626.844,626.844,626.844,2020/1/15 23:00:00,626.844,2020/1/15 23:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 00:00:00,376.535,376.535,376.535,2020/1/16,376.535,2020/1/16,2,2,2,2,1
入库流量,1108174,2020-01-16 01:00:00,321.218,321.218,321.218,2020/1/16 1:00:00,321.218,2020/1/16 1:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 02:00:00,321.218,321.218,321.218,2020/1/16 2:00:00,321.218,2020/1/16 2:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 03:00:00,321.218,321.218,321.218,2020/1/16 3:00:00,321.218,2020/1/16 3:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 04:00:00,627.042,627.042,627.042,2020/1/16 4:00:00,627.042,2020/1/16 4:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 05:00:00,126.649,126.649,126.649,2020/1/16 5:00:00,126.649,2020/1/16 5:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 06:00:00,376.647,376.647,376.647,2020/1/16 6:00:00,376.647,2020/1/16 6:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 07:00:00,376.243,376.243,376.243,2020/1/16 7:00:00,376.243,2020/1/16 7:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 08:00:00,125.617,125.617,125.617,2020/1/16 8:00:00,125.617,2020/1/16 8:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 09:00:00,125.479,125.479,125.479,2020/1/16 9:00:00,125.479,2020/1/16 9:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 10:00:00,394.764,394.764,394.764,2020/1/16 10:00:00,394.764,2020/1/16 10:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 11:00:00,1184.175,1184.175,1184.175,2020/1/16 11:00:00,1184.175,2020/1/16 11:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 12:00:00,434.205,434.205,434.205,2020/1/16 12:00:00,434.205,2020/1/16 12:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 13:00:00,684.52,684.52,684.52,2020/1/16 13:00:00,684.52,2020/1/16 13:00:00,2,2,2,2,1
入库流量,1108174,2020-01-16 14:00:00,906.548,906.548,906.548,2020/1/16 14:00:00,906.548,2020/1/16 14:00:00,2,2,2,2,1
